name,category1,zan,zhuanfa,pinglun,read
读懂上市公司, · 沪深,11,5,5,6.9
越声理财, · 沪深,0,0,2,3
庚白星君, · 沪深,11,51,18,14.2
闲庭信步-66, · 沪深,11,13,30,11
证券时报网, · 沪深,40,16,9,22.6
证券时报网, · 沪深,3,1,0,7.1
倪叔think, · 沪深,9,28,25,2.4
财经早餐, · 沪深,5,0,0,3.3
九卦金融圈, · 沪深,1,0,0,5.4
行业研究报告, · 沪深,8,1,0,7.4
苏宁金融研究院, · 沪深,2,0,7,4.8
华尔街前沿, · 沪深,1,2,1,4.3
智东西, · 沪深,4,1,7,4.4
股社区, · 沪深,64,20,45,30.6
朱琼华, · 沪深,2,1,18,6.4
东先生, · 沪深,7,10,16,20.5
叶檀财经, · 沪深,30,14,60,156.3
e公司, · 沪深,9,4,12,12.2
魏员外, · 沪深,12,3,26,6.2
e公司, · 沪深,42,7,29,27.6
小股民俱乐部, · 沪深,11,5,25,12.4
红刊财经, · 沪深,1,1,1,10.2
星星-奶爸, · 沪深,30,62,244,146
Laughing星仔, · 沪深,7,17,28,5.5
越声理财, · 沪深,3,0,0,4.9
国信策略研究, · 沪深,5,6,5,8.4
海上方舟, · 沪深,33,81,61,92.6
范德依彪, · 沪深,124,62,160,131.1
拐点王李晶, · 沪深,1,1,6,7.4
只服赵丹阳, · 沪深,2,5,7,2.9
蓝鲸新财富, · 沪深,0,1,5,4.7
梧桐树下V, · 沪深,1,0,1,7.2
梧桐树下V, · 沪深,4,1,12,7.3
正和岛, · 沪深,6,9,17,10.2
正和岛, · 沪深,7,3,6,6.5
weicaopan88, · 沪深,5,1,4,7.5
越声理财, · 沪深,7,4,5,5
投资快报, · 沪深,1,1,1,3.5
十字财经, · 沪深,4,4,26,4.3
经济观察报, · 沪深,7,24,108,131.8
全景网, · 沪深,39,9,2,20.4
中巴价投研习社, · 沪深,13,12,4,6.2
刘志刚自媒体, · 沪深,3,1,0,5.6
辉常观察, · 沪深,5,0,2,4.2
玩赚组合, · 沪深,14,0,3,20.9
鲸媒体, · 沪深,6,4,3,15.2
湘股内参, · 沪深,2,0,1,7.5
数据宝, · 沪深,15,8,17,26.6
玩赚组合, · 沪深,20,2,17,12.7
中国能源报, · 沪深,2,2,5,6.1
全景网路演天下, · 沪深,15,14,19,14.4
螃蟹漫步, · 沪深,6,1,7,9.4
IPO日报, · 沪深,0,1,4,11.6
二十四节气, · 沪深,9,8,20,23.9
沪深300增强, · 沪深,1,2,2,11.5
黄建平, · 沪深,92,114,146,168.2
邓立君, · 沪深,1,0,0,9.6
好运哥2008, · 沪深,15,12,59,129.6
凯恩斯-财经名博, · 沪深,5,0,23,7.1
观点地产新媒体, · 沪深,3,2,0,6.6
经济观察报, · 沪深,3,2,3,5.1
经济观察报, · 沪深,0,0,1,4
券商中国, · 沪深,12,2,3,7.6
财经十一人, · 沪深,8,3,6,9.6
崔琰, · 沪深,3,0,3,9.5
点亮财富, · 沪深,5,17,24,9.5
时间财经, · 沪深,4,5,3,4.9
时间财经, · 沪深,1,0,2,4.9
大地龙, · 沪深,14,11,35,8.9
菜鸟理财, · 沪深,0,0,1,4.7
华商韬略, · 沪深,5,7,23,4.9
正奇, · 沪深,3,2,11,4.7
市值风云, · 沪深,15,4,19,5
安信赵湘怀, · 沪深,1,2,2,3
定增并购圈, · 沪深,2,2,2,4.5
安静前行, · 沪深,3,2,3,6.3
读懂新三板, · 沪深,2,3,3,6.2
蓝鲸健康平台, · 沪深,3,1,0,5.8
今日话题, · 沪深,50,101,504,161.6
国元互联网研究, · 沪深,5,2,1,7.6
雪球访谈, · 沪深,9,4,2,18.6
大中华小股民, · 沪深,16,14,1,12
蓝鲸TMT, · 沪深,0,1,2,3.5
安信赵湘怀, · 沪深,4,0,1,3.8
蓝鲸TMT, · 沪深,2,3,16,3.6
XYQUANT, · 沪深,0,0,0,3
雪球访谈, · 沪深,7,2,1,9.1
君临, · 沪深,3,0,6,9.3
汇丰晋信基金, · 沪深,0,1,5,4.2
蓝鲸TMT, · 沪深,0,0,0,3
蓝鲸TMT, · 沪深,1,3,1,4.1
六度金服互联网投行, · 沪深,1,1,0,4.2
股事茶妹妹, · 沪深,10,3,9,2.9
读懂新三板, · 沪深,0,2,3,6.3
IPO日报, · 沪深,0,1,1,3.1
IPO日报, · 沪深,1,1,7,4.7
今日话题, · 沪深,9,0,7,26.2
柏铭007, · 沪深,1,2,9,9.1
品途公司志, · 沪深,13,16,52,16.9
21世纪商业评论, · 沪深,9,0,10,15.1
中国基金报, · 沪深,5,10,29,16.1
今日话题, · 沪深,22,3,14,11
家电圈, · 沪深,5,1,5,8.1
证券时报网, · 沪深,3,0,2,8.1
证券时报网, · 沪深,1,1,0,6.1
证券时报网, · 沪深,8,1,3,9.1
证券时报网, · 沪深,2,0,0,8.7
证券时报网, · 沪深,3,0,0,3.4
投资快报, · 沪深,2,0,0,9.1
IPO日报, · 沪深,1,4,9,15.6
股社区, · 沪深,50,10,42,65.9
九幢楼主, · 沪深,27,9,19,9.2
强盗大魔王, · 沪深,88,31,82,193.4
b_ing, · 沪深,11,21,83,155.2
懂懂笔记, · 沪深,18,13,17,19.8
Jacky_He, · 沪深,186,85,265,195.1
天健磊磊, · 沪深,12,9,26,19.5
Z帅的笔记, · 沪深,4,2,0,10.5
西希蒙斯的多, · 沪深,14,13,34,7.9
清扬君, · 沪深,7,1,27,6.9
寻觅光影, · 沪深,12,17,49,16.6
窝牛慢慢爬, · 沪深,4,1,5,8.9
漠飞, · 沪深,19,1,2,11.5
神光财经, · 沪深,9,11,11,9
题材百晓生, · 沪深,11,10,4,9.5
凡凡大人, · 沪深,1,0,4,5.2
德赛电池(SZ000049), · 沪深,0,8,20,7
神雾环保(SZ300156), · 沪深,35,68,351,26.6
芦苇Larry, · 沪深,3,6,17,14.3
健识局, · 沪深,9,13,10,14.1
德林社, · 沪深,4,2,11,6.8
聪明投资者18, · 沪深,2,0,0,5.8
新三板府, · 沪深,1,1,26,9.8
富凯财经, · 沪深,6,2,8,8.4
多多说钱, · 沪深,1,3,7,9.6
数据说明一切, · 沪深,11,0,1,10
中国基金报, · 沪深,4,0,3,7.2
越声理财, · 沪深,4,5,11,13.8
国元互联网研究, · 沪深,4,10,4,3.4
21世纪商业评论, · 沪深,2,3,2,6.9
资管纵横, · 沪深,1,0,0,5.2
佐罗大黑马, · 沪深,12,4,5,8.8
中巴价投研习社, · 沪深,9,25,33,11
知常容, · 沪深,15,6,18,5.6
投资潮, · 沪深,3,1,2,6.6
全景网路演天下, · 沪深,11,7,14,6.9
券业新力量, · 沪深,1,0,0,2.9
券业新力量, · 沪深,2,0,1,6.8
承周资产, · 沪深,5,0,0,5.7
承周资产, · 沪深,3,1,3,4
GY_GY, · 沪深,10,8,23,12.1
凡德投资, · 沪深,1,1,2,4.6
湖湘一鳄, · 沪深,7,0,4,5.4
任绳入刺井猜, · 沪深,104,176,255,179.7
崔琰, · 沪深,0,0,0,10.2
崔琰, · 沪深,6,4,3,8.9
长安基金ChangAn, · 沪深,1,0,0,6.7
持有封基, · 沪深,24,20,30,12.6
玩赚组合, · 沪深,9,4,5,16.2
玩赚组合, · 沪深,25,2,12,12.4
叶檀财经, · 沪深,1,1,18,6.3
券商中国, · 沪深,9,2,15,8.7
股社区, · 沪深,22,5,44,44.7
券商中国, · 沪深,9,9,17,8.3
券商中国, · 沪深,3,1,2,4.9
星石投资starrock, · 沪深,0,0,2,3
老胡说科技, · 沪深,3,3,15,5.7
老胡说科技, · 沪深,1,0,1,4.9
徐凤俊, · 沪深,59,45,49,46.4
时间财经, · 沪深,1,1,0,3.6
蓝鲸银行资讯, · 沪深,0,0,0,4.1
e公司, · 沪深,3,1,14,7.6
定增并购圈, · 沪深,10,6,8,11
今日话题, · 沪深,40,68,787,188
健识局, · 沪深,6,8,7,11.9
华商韬略, · 沪深,4,3,19,15.3
全景网路演天下, · 沪深,6,5,6,9.2
证券市场周刊, · 沪深,4,2,2,11.5
证券市场周刊, · 沪深,1,0,0,3
证券市场周刊, · 沪深,1,0,0,3.1
鞭牛士, · 沪深,0,0,3,1.7
华讯投资云虎工作室, · 沪深,1,2,9,7.6
图解金融, · 沪深,11,6,2,13.5
待字闺中, · 沪深,8,5,9,13.3
北京宝德源资本, · 沪深,0,0,0,4.4
OLEDindustry, · 沪深,5,8,8,8.9
米筐投资, · 沪深,9,9,7,9.1
小孬研究所, · 沪深,25,24,30,26.9
菜鸟理财, · 沪深,2,0,0,3.8
菜鸟理财, · 沪深,1,0,0,4.7
华商韬略, · 沪深,146,50,142,203
君临, · 沪深,67,38,39,38.1
蓝鲸TMT, · 沪深,10,6,18,8.7
蓝鲸TMT, · 沪深,0,0,3,6.4
蓝鲸TMT, · 沪深,1,1,11,5.5
蓝鲸TMT, · 沪深,0,0,2,3.8
股海萌侠, · 沪深,3,4,3,8.1
斑马消费, · 沪深,12,8,16,9.3
读报时间, · 沪深,2,1,0,2.4
贵阳小米, · 沪深,10,16,14,3.4
财经早餐, · 沪深,5,0,1,2.9
养殖股票, · 沪深,8,7,25,9.3
后来居上_Dioyan, · 沪深,5,5,11,9.4
证券时报网, · 沪深,0,0,0,4.1
二十四节气, · 沪深,22,24,32,8.9
齐俊杰, · 沪深,11,12,39,161.7
今日话题, · 沪深,18,1,5,21.5
今日话题, · 沪深,21,4,7,15.5
招商策略张夏, · 沪深,11,3,7,24.3
投资快报, · 沪深,4,2,7,14
翟延新, · 沪深,1,0,8,4
凯恩斯-财经名博, · 沪深,2,0,5,7.6
市值风云, · 沪深,41,3,17,22.3
市值风云, · 沪深,36,25,44,133.2
图解金融, · 沪深,30,8,29,16.4
图解金融, · 沪深,1,3,4,10.6
朱琼华, · 沪深,4,12,20,12.2
著名刺客, · 沪深,430,139,260,156.7
要闻直播, · 沪深,23,7,31,56.6
GY_GY, · 沪深,32,46,52,141.9
新旅界, · 沪深,11,3,14,19.3
全景网路演天下, · 沪深,16,12,31,23.1
ROY哥, · 沪深,26,48,117,118.7
书生老徐, · 沪深,53,40,64,145.8
全景网路演天下, · 沪深,5,6,16,13.7
独立思想者, · 沪深,20,5,62,130.4
张平原, · 沪深,20,16,50,96.5
随机先生, · 沪深,8,3,10,12
张恭梓, · 沪深,10,8,11,15
电子商务研究中心, · 沪深,19,14,44,119
剑胆琴心123, · 沪深,41,30,35,83
执棋参禅, · 沪深,12,18,18,14.7
数据宝, · 沪深,11,1,6,17.8
数据宝, · 沪深,12,5,53,18.3
知微云, · 沪深,3,1,2,12.8
券商中国, · 沪深,15,10,33,104.1
最远的海王星, · 沪深,151,172,324,144.8
张翼轸, · 沪深,36,27,99,136.3
e公司, · 沪深,4,0,11,9.4
衣香人影2010, · 沪深,9,12,16,14.8
央视财经交易时间, · 沪深,69,38,57,132.9
浩清, · 沪深,4,1,2,8.2
汉服妹妹, · 沪深,13,4,33,68.3
新旅界, · 沪深,8,3,5,11
野马财经, · 沪深,29,11,19,13.7
股市药丸, · 沪深,32,13,30,24.6
北海茶客, · 沪深,59,97,54,89.6
证券时报网, · 沪深,11,3,4,21.2
IPO日报, · 沪深,6,4,21,15.9
财经早餐, · 沪深,7,0,1,9.9
钱真理, · 沪深,20,26,20,23.5
读懂新三板, · 沪深,12,3,4,19.1
李成东, · 沪深,1,6,8,18
放牛娃z, · 沪深,16,17,37,12.2
国泰基金幸福定投, · 沪深,12,10,19,14.9
e公司, · 沪深,15,0,3,12.7
云财经, · 沪深,3,1,5,13.6
证券时报网, · 沪深,14,10,4,11.1
观复台, · 沪深,45,35,59,92.8
Q特呆, · 沪深,14,7,10,10.1
富凯财经, · 沪深,4,0,3,10.1
数据宝, · 沪深,15,6,16,10.5
成长的蜗牛, · 沪深,7,15,39,30.5
Z帅的笔记, · 沪深,3,1,0,7.9
云财经, · 沪深,17,10,10,10.1
证券时报网, · 沪深,3,6,6,7.7
飞刀刺骨, · 沪深,8,27,20,8.1
三只金股, · 沪深,10,19,13,11.1
证监会发布转载, · 沪深,17,35,182,152.9
平点金基, · 沪深,15,6,9,14.3
题材百晓生, · 沪深,16,7,6,10.7
德林社, · 沪深,17,9,75,128.2
知微云, · 沪深,0,0,0,6.8
投资人生, · 沪深,14,35,97,129.1
野马财经, · 沪深,15,11,13,10.1
IPO日报, · 沪深,4,1,7,9.3
等深线, · 沪深,2,4,6,8.9
投行大师兄, · 沪深,9,17,98,45.5
投资潮, · 沪深,2,0,4,4.7
知微云, · 沪深,4,6,11,7.5
聪明投资者18, · 沪深,5,1,4,7.6
央视财经投资者说, · 沪深,90,143,139,142.9
凡德投资, · 沪深,4,1,0,8
券商中国, · 沪深,8,6,21,13.3
格雷资产, · 沪深,6,9,6,6.3
玩赚组合, · 沪深,17,4,19,17.4
齐俊杰, · 沪深,6,10,33,7.2
扑腾虎, · 沪深,6,1,11,5.5
极客公园, · 沪深,0,2,3,6.5
证券时报网, · 沪深,6,10,2,8.3
证券时报网, · 沪深,1,3,2,6.6
证券时报网, · 沪深,9,2,4,7
证券时报网, · 沪深,4,3,4,7.4
证券时报网, · 沪深,2,1,3,4.4
证券时报网, · 沪深,0,1,1,2.6
读懂上市公司, · 沪深,28,39,26,8.6
富凯财经, · 沪深,3,0,0,3.7
中国金融圈, · 沪深,1,3,5,4.7
雪球访谈, · 沪深,7,3,1,21.4
panther, · 沪深,34,58,27,15.1
Alpha_F, · 沪深,8,8,61,8
证券市场周刊, · 沪深,3,1,0,6.6
证券市场周刊, · 沪深,7,2,3,4.9
证券市场周刊, · 沪深,1,1,1,3.4
蓝鲸TMT, · 沪深,0,3,5,7.3
IPO日报, · 沪深,4,1,2,11.4
要闻直播, · 沪深,38,21,23,24.5
今日话题, · 沪深,45,120,893,156.2
壹娱观察, · 沪深,3,3,20,17.8
持有封基, · 沪深,10,10,25,39.3
AutoLab, · 沪深,6,5,12,16.9
轻金融, · 沪深,13,14,15,28.9
华商韬略, · 沪深,3,11,14,12.6
nekk, · 沪深,17,24,25,9.4
唐朝, · 沪深,113,117,174,183.9
钉科技, · 沪深,0,0,2,14.1
股票估值网, · 沪深,12,17,13,20.4
暴财经暴哥, · 沪深,9,11,32,10
易简财经, · 沪深,3,2,9,8.2
投资快报, · 沪深,1,2,3,6.4
君临, · 沪深,27,21,25,15.5
景顺长城, · 沪深,2,2,13,12
江涛的乐趣投资, · 沪深,34,27,27,53.2
价值at风险, · 沪深,28,13,19,38.2
斑马消费, · 沪深,11,7,9,18.9
市值风云, · 沪深,8,2,7,10.9
财经内参精读, · 沪深,11,16,60,93.1
中国基金报, · 沪深,4,4,4,9.7
中国基金报, · 沪深,2,0,7,6.6
投资快报, · 沪深,3,1,2,10.6
流水白菜, · 沪深,127,102,202,191.9
价值at风险, · 沪深,20,3,18,13.8
云财经, · 沪深,26,9,28,25.9
聪明投资者18, · 沪深,181,139,117,152.3
数据宝, · 沪深,4,2,2,14.9
数据宝, · 沪深,24,18,17,15.8
聪明投资者18, · 沪深,1,0,1,6.1
IPO日报, · 沪深,10,7,26,10.8
股社区, · 沪深,53,13,45,45.7
黄建平, · 沪深,23,30,102,153.9
一朵喵, · 沪深,28,17,31,17.7
数据宝, · 沪深,10,8,22,19.3
Z帅的笔记, · 沪深,7,3,1,8.8
micromicro, · 沪深,55,64,54,21.8
知微云, · 沪深,0,0,0,15.6
全景网, · 沪深,55,50,99,146.7
央视财经投资者说, · 沪深,141,104,102,146.1
要闻直播, · 沪深,48,68,385,167.4
券业新力量, · 沪深,1,0,1,9.3
券业新力量, · 沪深,0,0,0,6.9
凡德投资, · 沪深,6,6,7,15.6
大许神, · 沪深,8,1,1,8.2
科技说说, · 沪深,6,5,13,12.8
伏流言, · 沪深,1,0,1,3.6
股票估值网, · 沪深,9,5,9,12.8
蓝鲸TMT, · 沪深,4,5,13,10.4
品途公司志, · 沪深,7,2,3,10.2
黑科技财经, · 沪深,2,2,5,5.1
功夫财经, · 沪深,10,5,0,7.3
德林社, · 沪深,2,2,2,8.1
鞭牛士, · 沪深,1,0,0,3.2
星石投资starrock, · 沪深,13,24,19,6.1
全球通, · 沪深,15,11,61,137
逍遥三无, · 沪深,2,4,9,6.9
我爱读年报, · 沪深,7,11,25,13
要闻直播, · 沪深,23,25,106,157.9
财经十一人, · 沪深,2,1,6,13.6
mimifu, · 沪深,17,9,32,22.4
军工行业ETF, · 沪深,14,13,6,26.2
徐强-国君环保, · 沪深,8,7,3,13.2
北京小热昏, · 沪深,3,1,12,12.1
崔琰, · 沪深,2,2,1,13.2
崔琰, · 沪深,6,1,1,11.7
蓝鲸TMT, · 沪深,3,4,14,10.2
捕手志, · 沪深,2,1,0,7.6
捕手志, · 沪深,17,19,9,12
时间财经, · 沪深,1,0,1,5.4
时间财经, · 沪深,0,0,2,6.1
时间财经, · 沪深,4,1,11,7.1
輝立証券_香港, · 沪深,3,4,5,8.9
野马财经, · 沪深,5,2,5,9.5
邓立君, · 沪深,7,32,55,9
华商韬略, · 沪深,6,5,7,13.8
大中华小股民, · 沪深,71,69,1,20
要闻直播, · 沪深,50,80,384,150
中国基金报, · 沪深,1,2,7,12.9
沪深300增强, · 沪深,2,3,8,10.8
秋源俊二, · 沪深,32,8,52,88.7
史诗般的馒头, · 沪深,8,5,2,12.4
定增并购圈, · 沪深,0,1,1,7.7
巨灵财经, · 沪深,4,1,2,10.9
戴康, · 沪深,2,2,1,10.9
面包财经, · 沪深,9,3,3,10.4
数据宝, · 沪深,1,0,2,9
易简财经, · 沪深,0,0,7,3.8
环球老虎财经, · 沪深,3,6,24,6.1
夏蟲, · 沪深,3,6,6,7.2
市值风云, · 沪深,9,2,7,11.1
裸K女王, · 沪深,6,5,6,9.7
市值风云, · 沪深,9,2,6,6
市值风云, · 沪深,6,2,9,14.3
叶檀财经, · 沪深,11,13,62,7.2
叶檀财经, · 沪深,4,0,2,4.1
凯恩斯-财经名博, · 沪深,5,1,2,3.7
好运哥2008, · 沪深,6,0,8,3.8
证券时报网, · 沪深,1,1,3,8.9
David_fnance, · 沪深,1,2,2,6.1
刘步尘, · 沪深,8,2,8,8.1
西点老A, · 沪深,31,54,25,13.8
李想, · 沪深,210,438,592,181.5
证券时报网, · 沪深,7,7,1,6.6
Lefthand的投资笔记, · 沪深,22,20,18,12.2
股社区, · 沪深,54,19,44,66.5
投资快报, · 沪深,1,4,4,7.3
价值at风险, · 沪深,33,23,77,121.5
证券时报网, · 沪深,3,2,9,9.1
懂懂笔记, · 沪深,23,28,127,139.9
证券时报网, · 沪深,17,11,2,11.9
明辉投资笔记, · 沪深,6,0,10,6.4
剑胆琴心123, · 沪深,30,28,22,15.4
大鳄鱼的投资笔记, · 沪深,15,9,18,7.5
大中华小股民, · 沪深,287,111,1,37.8
IPO日报, · 沪深,4,3,9,12.3
数据宝, · 沪深,23,18,7,33.3
数据宝, · 沪深,23,17,12,19.8
之之1-20, · 沪深,8,21,15,14.2
懂懂笔记, · 沪深,4,4,20,10.8
读懂上市公司, · 沪深,13,6,6,14
数据宝, · 沪深,29,18,15,21
玩赚组合, · 沪深,11,2,12,25.7
题材百晓生, · 沪深,15,12,29,19.7
李想, · 沪深,227,95,209,154.1
数据说明一切, · 沪深,9,3,9,13.7
券商中国, · 沪深,7,4,11,10.6
华尔街前沿, · 沪深,11,19,12,2.7
券业新力量, · 沪深,0,3,8,6.4
猫视汽车, · 沪深,7,3,22,6.1
崔琰, · 沪深,13,19,12,21.7
投资快报, · 沪深,1,1,1,4.2
投行大师兄, · 沪深,7,8,5,3.2
OLEDindustry, · 沪深,7,12,5,5.6
凡德投资, · 沪深,2,1,0,7.3
全景网, · 沪深,7,3,1,9.1
飔痕说, · 沪深,4,3,18,4.2
资管纵横, · 沪深,8,19,11,6.2
军工行业ETF, · 沪深,6,13,5,10
盒饭财经, · 沪深,11,14,15,8.9
量化哥-优矿Uqer, · 沪深,7,5,13,11.6
大许神, · 沪深,6,3,5,12.8
吴佳平, · 沪深,14,32,77,34.1
中国基金报, · 沪深,26,18,18,20.5
玩赚组合, · 沪深,17,4,27,15.3
广发基金, · 沪深,1,31,81,136.4
磐石之心聊投资, · 沪深,16,13,72,121.3
雪球访谈, · 沪深,11,2,10,24.4
时间财经, · 沪深,6,4,7,13
阿尔法工场, · 沪深,72,30,81,158.7
莫正, · 沪深,66,111,122,198.5
明辉投资笔记, · 沪深,13,7,18,17.8
可可老鼠, · 沪深,1,3,2,8.5
央视财经交易时间, · 沪深,5,8,3,16
证券市场周刊, · 沪深,1,5,12,10.8
船长---, · 沪深,4,7,19,5.3
喜牛投资郑莹, · 沪深,2,3,6,7.8
华商韬略, · 沪深,6,4,10,14.4
时间财经, · 沪深,12,5,32,12.1
zangyn, · 沪深,43,22,0,28.9
菜鸟理财, · 沪深,0,1,2,6.6
21世纪商业评论, · 沪深,6,4,23,9.3
华宝添益, · 沪深,1,8,6,8.4
野马财经, · 沪深,4,3,4,9.4
环球老虎财经, · 沪深,2,2,1,6.3
沉默的70后, · 沪深,0,6,9,4.5
菜鸟理财, · 沪深,4,3,39,4.8
ETF和分级圈, · 沪深,4,2,2,9.5
XYQUANT, · 沪深,0,1,1,3.7
君临, · 沪深,46,64,36,10.1
证券时报网, · 沪深,0,0,0,3.9
蠢蛋儿, · 沪深,4,8,21,4.6
Ariszheng, · 沪深,3,8,24,6.3
定增并购圈, · 沪深,3,4,6,7.3
观点地产新媒体, · 沪深,0,0,1,4.2
数据宝, · 沪深,30,13,25,11.4
市值风云, · 沪深,11,11,20,15.4
中国基金报, · 沪深,3,1,5,4.6
二十四节气, · 沪深,9,16,33,5.6
市值风云, · 沪深,22,10,51,142.6
一朵喵, · 沪深,12,32,81,12.9
似曾相识81, · 沪深,15,5,4,12.4
今日话题, · 沪深,16,9,10,11.4
远离喧嚣者, · 沪深,49,39,143,142.8
投资快报, · 沪深,0,1,3,6.6
云财经, · 沪深,38,24,31,29.6
股社区, · 沪深,33,5,35,17.6
壹念之间, · 沪深,8,2,32,19.5
医药云端信息, · 沪深,8,1,1,5.9
GPLP, · 沪深,18,6,13,13.2
极境, · 沪深,6,2,11,14.2
不動如山, · 沪深,1,1,8,6.1
医药云端信息, · 沪深,1,3,1,5.6
医药云端信息, · 沪深,0,0,1,4.6
温二爷, · 沪深,0,1,0,8.3
健康点, · 沪深,6,7,4,11.2
邓正红软实力, · 沪深,6,2,12,8.4
越声理财, · 沪深,1,0,2,4.6
易简财经, · 沪深,3,3,52,72.6
书生老徐, · 沪深,14,13,17,5.3
李北辰, · 沪深,3,1,3,6.5
巨眼, · 沪深,12,5,6,5.4
RangerAnan, · 沪深,2,0,0,4.3
华远投资, · 沪深,4,2,33,4.7
小小财经, · 沪深,6,3,2,5.4
理财老娘舅, · 沪深,7,2,4,5.9
蓉城老于, · 沪深,3,2,6,5.2
阿迪儿, · 沪深,7,2,26,3.8
股票图书馆, · 沪深,3,4,5,3.6
happy云雪飞扬, · 沪深,6,5,6,2.1
风清扬99, · 沪深,13,23,13,4.2
fiysben, · 沪深,9,6,21,2.8
慢跑者397, · 沪深,4,5,12,3.4
e伦财经, · 沪深,4,4,24,4.2
公子豹, · 沪深,4,3,14,7.7
广外弃徒甲-倍嘉兄, · 沪深,4,4,15,3.1
三只金股, · 沪深,4,3,7,1.8
闲来一坐s话投资, · 沪深,118,91,180,173
万古流名, · 沪深,18,8,33,17.8
证券时报网, · 沪深,10,1,8,13.2
八师傅-2018, · 沪深,21,30,9,6.8
老余看股市, · 沪深,2,0,0,2.3
promisep, · 沪深,7,2,2,3.3
互金咖, · 沪深,1,1,3,3.9
ChickenDinner, · 沪深,28,23,16,10.1
小股民俱乐部, · 沪深,9,1,12,5.5
江涛的乐趣投资, · 沪深,28,19,48,37.8
大鳄鱼的投资笔记, · 沪深,27,38,46,130.6
Z帅的笔记, · 沪深,6,2,3,5
数据宝, · 沪深,1,2,6,6.7
题材百晓生, · 沪深,6,1,8,4.3
陆家嘴金融V, · 沪深,3,1,5,3.5
富凯财经, · 沪深,5,2,4,4.8
西希蒙斯的多, · 沪深,60,60,78,151.2
新三板府, · 沪深,0,0,2,2.9
凡德投资, · 沪深,8,9,6,11.2
华尔街前沿, · 沪深,7,8,11,3.4
华尔街前沿, · 沪深,14,13,5,3.9
行业轮动组合, · 沪深,1,3,5,3.6
华商韬略, · 沪深,46,21,26,17.3
投资潮, · 沪深,2,0,9,4.2
德林社, · 沪深,5,2,16,3.6
知常容, · 沪深,16,14,30,6.8
耀之, · 沪深,1,0,0,2.2
时间财经, · 沪深,11,2,11,5.8
时间财经, · 沪深,1,0,1,2.8
时间财经, · 沪深,6,1,11,4.3
功夫财经, · 沪深,5,4,0,2.1
全景网, · 沪深,9,7,8,3
德林社, · 沪深,4,0,10,9.6
大许神, · 沪深,7,3,0,4.7
香港大盘, · 沪深,3,5,2,4.5
刘三醒, · 沪深,0,5,4,3.3
路过十八次, · 沪深,9,13,22,7.7
枯木三子, · 沪深,4,0,2,5.2
梧桐会, · 沪深,2,2,2,1.9
中国电子报, · 沪深,4,5,3,5.4
半导体圈, · 沪深,9,7,5,2.9
雪球访谈, · 沪深,5,2,1,11.4
半导体圈, · 沪深,32,42,31,2.8
中国经济信息杂志, · 沪深,0,0,0,3.2
好股007, · 沪深,8,10,2,4.7
琨kun哥, · 沪深,1,0,14,2.1
经济观察报, · 沪深,2,0,0,2.1
集邦DRAMeXchange, · 沪深,0,2,0,2.6
经济观察报, · 沪深,0,0,2,2.3
雷建平, · 沪深,2,1,6,2.6
Hi_Joe, · 沪深,4,6,6,5.2
经济观察报, · 沪深,1,4,1,3.7
经济观察报, · 沪深,0,0,1,1.8
崔琰, · 沪深,2,0,1,5.6
中国能源报, · 沪深,0,1,0,1.5
中国能源报, · 沪深,1,17,45,1.9
中国能源报, · 沪深,0,0,0,1.6
华夏互联网金融, · 沪深,3,9,16,2
华夏互联网金融, · 沪深,0,0,3,1.6
周密金融, · 沪深,2,4,0,1.6
融资易, · 沪深,2,0,1,1.9
黑智, · 沪深,1,1,2,2.8
券商中国, · 沪深,0,0,1,2.2
Analysys易观, · 沪深,0,1,0,1.7
牵牛僧, · 沪深,1,1,1,2.4
支付圈, · 沪深,6,6,29,2.2
人生曲线, · 沪深,6,6,19,5
GY_GY, · 沪深,18,32,23,18.7
老P老P, · 沪深,1,1,3,1.5
玩赚组合, · 沪深,14,1,0,16.2
唐朝在线, · 沪深,1,1,1,1.3
投资眼老A, · 沪深,4,1,2,1.7
八卦小王, · 沪深,0,1,2,9262
F道明, · 沪深,1,2,2,3.4
价值ETF, · 沪深,30,66,35,3.5
广发基金, · 沪深,1,0,1,3.1
多维资本, · 沪深,4,2,1,5.2
玩赚组合, · 沪深,20,4,16,10.6
机会宝, · 沪深,2,2,2,6.7
互娱资本论, · 沪深,0,0,1,1.6
越声理财, · 沪深,3,6,8,3.6
越声理财, · 沪深,4,0,2,2.1
投资快报, · 沪深,0,2,2,2
凯恩斯-财经名博, · 沪深,6,0,0,1.7
观点地产新媒体, · 沪深,0,0,0,2.8
心静如水_容大, · 沪深,22,25,62,14.4
证券市场周刊, · 沪深,2,2,1,2
证券市场周刊, · 沪深,1,1,1,1.4
证券市场周刊, · 沪深,1,1,2,1.6
菜鸟理财, · 沪深,2,1,6,2.3
华宝添益, · 沪深,3,10,3,2.3
华宝添益, · 沪深,7,12,8,2.5
崔琰, · 沪深,0,0,0,5.4
崔琰, · 沪深,0,0,0,5.8
崔琰, · 沪深,4,2,0,7
